MOF,uptake_ads,uptake_des,del_q,heat_ads,heat_des,del_H_ads,LISD,LFSD,LISFS,Unit_cell_volume,Density,ASA_A2,ASA_m2_per_cm3,ASA_m2_per_g,NASA_A2,NASA_m2_per_cm3,NASA_m2_per_g,Number_of_channels,Channel_surface_area_A2,Number_of_pockets,AV_A3,AV_Volume_fraction,AV_cm3_per_g,NAV_A3,NAV_Volume_fraction,NAV_cm3_per_g,Channel_volume,Number_of_pockets.1,oms_value,Pocket_volume_A3,Pocket_surface_area_A2,No_of_Channel,Di,Df,Dif,H,Yb,Ir,K,V,Te,Mn,Co,Sr,Bi,Cd,Mg,P,Be,Cl,As,F,Pb,Pr,Mo,I,Er,Fe,Pu,Y,W,Gd,Sn,Se,Cs,B,Ge,C,Si,Ag,Pt,S,Th,Ca,Dy,Au,Rb,Zr,Ho,Br,Sc,Na,U,Pd,Nd,Ni,Np,N,Nb,Ru,Li,Lu,Zn,Hg,Hf,Sb,In,Eu,Ga,Tb,Tm,Sm,O,La,Cr,Ti,Ba,Rh,Ce,Cu,Al,Re,COP
COTYIV_clean,0.256282819,0.230869082,0.025413738,-31.98089,-31.80964,-31.895265,9.60917,7.77435,9.60917,31702.4,0.968257,5700.48,1798.12,1857.07,0,0,0,1,5700.48,0,7824.15,0.2468,0.254891,0,0,0,7824.15,0,0,0,0,1,9.60917,7.77435,9.60917,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0.147710699
DAXHUH01_clean,0.308394123,0.280901354,0.02749277,-38.89424,-39.33855,-39.116395,7.45841,6.98279,7.30314,1663.98,0.890235,320.332,1925.09,2162.45,0,0,0,1,320.332,0,247.933,0.149,0.167372,0,0,0,247.933,0,2,0,0,1,7.45841,6.98279,7.45841,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.145967466
HOYRIY_clean,0.205899209,0.175790032,0.030109177,-49.46032,-44.164,-46.81216,6.31454,5.19105,6.31454,2216.62,1.22757,283.586,1279.36,1042.19,0,0,0,2,138.75,0,191.959,0.0866,0.0705459,0,0,0,87.7781,0,8,0,0,2,6.31454,5.19105,6.31454,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.144127869
YARKOT_clean,0.245233075,0.217798858,0.027434217,-39.1729,-38.85903,-39.015965,5.68015,3.82558,5.5642,2812.09,0.962764,403.902,1436.31,1491.86,0,0,0,2,197.514,0,88.862,0.0316,0.0328222,0,0,0,43.3062,0,0,0,0,2,5.68015,3.82558,5.68015,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.145897106
GIXGOK_clean,0.192701417,0.168867413,0.023834003,-26.61286,-24.71682,-25.66484,17.36935,5.40174,17.36935,13736.5,1.04037,1938.24,1411.02,1356.27,0,0,0,1,1938.24,0,3453.34,0.2514,0.241645,0,0,0,3453.34,0,0,0,0,1,17.3694,5.40174,17.3694,144,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0.149137881
ja905009e_si_002_clean,0.194207021,0.169343697,0.024863324,-30.57003,-29.2104,-29.890215,6.94347,5.52757,6.91997,5035.38,1.40157,1357.75,2696.42,1923.85,0,0,0,1,1357.75,0,887.234,0.1762,0.125716,0,0,0,887.234,0,24,0,0,1,6.94347,5.52757,6.94347,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0.14808184
NIYZIG_clean,0.282481098,0.255123266,0.027357832,-37.05477,-40.5375,-38.796135,9.17056,4.62546,9.17056,3853.15,0.956862,647.68,1680.91,1756.69,0,0,0,1,647.68,0,648.1,0.1682,0.175783,0,0,0,648.1,0,0,0,0,1,9.17056,4.62546,9.17056,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0.145920406
YEMJAC_clean,0.161465518,0.133421013,0.028044504,-41.3399,-40.79754,-41.06872,6.61138,6.31766,6.61138,1541.69,1.59244,212.697,1379.64,866.365,0,0,0,1,212.697,0,179.761,0.1166,0.0732208,0,0,0,179.761,0,0,0,0,1,6.61138,6.31766,6.61138,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.145273625
HUJGEA_clean,0.378038721,0.35170502,0.026333701,-35.32659,-35.76056,-35.543575,12.51862,4.43204,11.54205,9017.41,0.822662,1766.41,1958.89,2381.16,0.0532066,0.0590044,0.0717237,1,1766.41,2,1884.64,0.209,0.254053,0,0,0,1884.64,2,16,0,0.0532066,1,12.5186,4.43204,12.5186,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,16,0,0,0.146486602
OLAGIR_clean,0.181169104,0.153054754,0.02811435,-41.31904,-41.46506,-41.39205,5.82261,3.78926,5.82261,4959.77,1.37856,653.703,1318.01,956.08,0,0,0,1,653.703,0,250.965,0.0506,0.0367051,0,0,0,250.965,0,0,0,0,1,5.82261,3.78926,5.82261,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0.14508236
OZUKUR01_clean,0.277006911,0.250880751,0.02612616,-35.49237,-34.26756,-34.879965,11.99887,11.2036,11.99885,4301.36,1.04914,650.345,1511.95,1441.14,0,0,0,3,216.838,0,1263.74,0.2938,0.28004,0,0,0,414.651,0,18,0,0,3,11.9989,11.2036,11.9989,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.146572145
WIWQUO_clean,0.140477026,0.115700074,0.024776951,-31.18977,-28.53359,-29.86168,5.84965,4.66536,5.84965,5850.37,1.51311,1413.17,2415.53,1596.4,0,0,0,1,1413.17,0,789.8,0.135,0.0892203,0,0,0,789.8,0,0,0,0,1,5.84965,4.66536,5.84965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,48,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0.147745503
GOBGAG_clean,0.192856524,0.169178177,0.023678347,-25.90371,-24.84214,-25.372925,17.26438,5.33805,17.26438,13594.9,1.05121,1954.11,1437.39,1367.37,0,0,0,1,1954.11,0,3404.15,0.2504,0.238203,0,0,0,3404.15,0,0,0,0,1,17.2644,5.33805,17.2644,144,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0.148788787
MAFFUW_clean,0.409389497,0.382388678,0.027000819,-38.64529,-37.38832,-38.016805,12.16789,9.17375,12.15194,16610,0.861708,3393.16,2042.85,2370.7,0,0,0,1,3393.16,0,4527.88,0.2726,0.316349,0,0,0,4527.88,0,20,0,0,1,12.1679,9.17375,12.1679,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,24,0,0,0.145684721
QOWRAV09_clean,0.394710675,0.369011387,0.025699288,-32.94708,-34.02854,-33.48781,16.92754,5.14739,16.92754,19613.1,0.718946,3944.47,2011.14,2797.34,0,0,0,1,3944.47,0,4824.82,0.246,0.342167,0,0,0,4824.82,0,24,0,0,1,16.9275,5.14739,16.9275,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,24,0,0,0.146744203
DAXHIV_clean,0.313206064,0.285784798,0.027421266,-40.43029,-38.42441,-39.42735,7.5043,7.0319,7.5043,1679.41,0.882059,325.093,1935.76,2194.59,0,0,0,1,325.093,0,255.942,0.1524,0.172778,0,0,0,255.942,0,2,0,0,1,7.5043,7.0319,7.5043,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.145315787
XALBAO_clean,0.270187005,0.244144809,0.026042196,-34.57551,-34.95145,-34.76348,12.08969,7.40434,11.78931,28638.1,0.880979,3967.31,1385.33,1572.49,0,0,0,1,3967.31,0,4805.47,0.1678,0.19047,0,0,0,4805.47,0,16,0,0,4,12.0897,7.40434,12.0897,576,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0.146402446
QOVDAH_clean,0.163776094,0.137748545,0.026027548,-35.27111,-34.1766,-34.723855,9.81819,9.19443,9.81819,4188.12,1.3396,527.639,1259.85,940.463,0,0,0,3,176.131,0,714.493,0.1706,0.127351,0,0,0,247.099,0,18,0,0,3,9.81819,9.19443,9.81819,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.146398124
MEGBAD_clean,0.30342784,0.278078773,0.025349067,-33.0898,-31.37995,-32.234875,9.61909,5.60809,9.61909,5433.79,0.851407,1137.85,2094.03,2459.49,0,0,0,1,1137.85,0,922.657,0.1698,0.199435,0,0,0,922.657,0,6,0,0,1,9.61909,5.60809,9.61909,40,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0.146990654
BAKYIY_clean,0.221141048,0.193723427,0.027417621,-38.29399,-40.85725,-39.57562,7.85973,6.8602,7.85973,3216.9,1.03845,450.303,1399.8,1347.97,0,0,0,2,219.656,0,410.477,0.1276,0.122876,0,0,0,207.169,0,0,0,0,2,7.85973,6.8602,7.85973,64,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0.145110894
COKPEZ_clean,0.334739912,0.307949584,0.026790328,-39.75673,-35.38176,-37.569245,11.54599,10.67566,11.54599,3982.67,0.910755,598.566,1502.93,1650.2,0,0,0,3,200.093,0,1107.18,0.278,0.305241,0,0,0,379.947,0,18,0,0,3,11.546,10.6757,11.546,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.14551496
GESBUC_charged,0.147060912,0.122998892,0.024062021,-28.30359,-26.41806,-27.360825,11.6643,5.84708,11.6643,13898.4,1.20476,2199.45,1582.51,1313.55,0,0,0,1,2199.45,0,2921.45,0.2102,0.174475,0,0,0,2921.45,0,0,0,0,1,11.6643,5.84708,11.6643,324,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0.147907133
HANKOY_clean,0.3218731,0.296150267,0.025722833,-34.67707,-33.08405,-33.88056,11.2761,6.85617,11.2761,128886,0.975181,28225.1,2189.92,2245.66,161.949,12.5653,12.885,1,28225.1,16,26627.9,0.2066,0.211858,51.5545,0.0004,0.00041018,26627.9,16,288,0,16.8923,1,11.2761,6.85617,11.2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0.146318684
acs.inorgchem.6b00276_ic6b00276_si_006_clean,0.421514583,0.395022841,0.026491741,-39.33925,-33.92502,-36.632135,14.12459,8.71298,14.12459,54783.4,0.76132,10478,1912.62,2512.25,88.6948,16.1901,21.2658,1,10478,3,15098.3,0.2756,0.362003,32.87,0.0006,0.000788105,15098.3,3,0,10.9567,29.9688,1,14.1246,8.71298,14.1246,1404,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,24,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0.145647859
KOVGOT_clean,0.19460798,0.170223353,0.024384627,-29.78362,-27.67789,-28.730755,9.41225,6.18944,8.82771,11507.3,1.30232,2622.42,2278.92,1749.89,0,0,0,1,2622.42,0,2724.93,0.2368,0.181829,0,0,0,2724.93,0,46,0,0,1,9.41225,6.18944,9.41225,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0.147533295
DUFGOB_clean,0.149198951,0.124153625,0.025045325,-32.75631,-29.95583,-31.35607,8.16581,7.69383,8.16581,4086.88,1.12069,513.248,1255.84,1120.6,0,0,0,1,513.248,0,513.312,0.1256,0.112074,0,0,0,513.312,0,4,0,0,1,8.16581,7.69383,8.16581,50,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0.146896323
SADLEQ_clean,0.165074126,0.137476686,0.02759744,-38.14394,-42.50005,-40.321995,6.91369,6.6967,6.91369,1550.64,1.50504,215.804,1391.71,924.701,0,0,0,1,215.804,0,184.216,0.1188,0.078935,0,0,0,184.216,0,0,0,0,1,6.91369,6.6967,6.91369,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.144755954
WOHDON_clean,0.157310267,0.13175183,0.025558437,-34.00435,-32.7979,-33.401125,5.54275,4.067,5.54275,1733.27,1.42898,364.752,2104.41,1472.67,0,0,0,2,184.927,0,147.675,0.0852,0.0596231,0,0,0,72.4508,0,8,0,0,2,5.54275,4.067,5.54275,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.146296305
SAQQAD_clean,0.304313403,0.277668837,0.026644566,-39.55285,-35.00044,-37.276645,11.32218,8.80169,10.41668,3834.43,0.899459,627.014,1635.22,1818.01,0,0,0,1,627.014,0,929.465,0.2424,0.269495,0,0,0,929.465,0,0,0,0,1,11.3222,8.80169,11.3222,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0.145368138
ja512137t_si_002_clean,0.299888985,0.27274932,0.027139664,-39.83784,-38.04991,-38.943875,8.80663,4.62814,8.55455,3701.45,0.894333,711.181,1921.36,2148.37,0,0,0,1,711.181,0,450.836,0.1218,0.136191,0,0,0,450.836,0,1,0,0,1,8.80663,4.62814,8.80663,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0.144968706
AFUKIX_clean,0.313540132,0.287154422,0.02638571,-37.0136,-35.79548,-36.40454,8.85273,5.43601,8.40022,11390,0.784292,2050.4,1800.16,2295.27,0,0,0,1,2050.4,0,1713.06,0.1504,0.191765,0,0,0,1713.06,0,6,0,0,1,8.85273,5.43601,8.85273,188,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0.145551915
WEBKAR_clean,0.341947108,0.315614836,0.026332272,-35.86041,-36.64386,-36.252135,6.33674,5.67672,6.33674,28979.1,0.935373,7339.08,2532.54,2707.52,0,0,0,1,7339.08,0,5517.63,0.1904,0.203555,0,0,0,5517.63,0,32,0,0,1,6.33674,5.67672,6.33674,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0.145551545
ja203898s_si_004_clean,0.233622003,0.205756527,0.027865477,-42.60483,-40.33197,-41.4684,9.14668,4.49622,9.14668,3401.26,0.980647,374.916,1102.29,1124.04,126.41,371.658,378.992,1,374.916,1,236.047,0.0694,0.0707696,88.4327,0.026,0.0265131,236.047,1,0,88.4327,126.41,1,9.14668,4.49622,9.14668,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,6,0,0,0.144172298
LETRAF_clean,0.203046338,0.181109178,0.02193716,-18.57653,-17.33638,-17.956455,27.1276,26.6791,27.1276,55917.2,0.733819,6133.59,1096.91,1494.79,0,0,0,4,1541.91,0,30206.5,0.5402,0.736149,0,0,0,7705.39,0,20,0,0,4,27.1276,26.6791,27.1276,128,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,16,0,0,0,552,0,0,0,0,0,0,0,0,0,0.149833876
IBOTIC_clean,0.296203967,0.268767358,0.02743661,-40.87574,-39.3665,-40.12112,6.11887,4.53551,6.00008,6626.13,0.893807,1300.58,1962.81,2196.01,0,0,0,1,1300.58,0,412.145,0.0622,0.06959,0,0,0,412.145,0,0,0,0,1,6.11887,4.53551,6.11887,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0.144471787
ZUGDEM_clean,0.344864986,0.318590893,0.026274093,-35.80312,-36.7798,-36.29146,9.19044,5.81085,9.19044,5794.84,0.85339,1188.7,2051.31,2403.72,0,0,0,1,1188.7,0,1254,0.2164,0.253577,0,0,0,1254,0,4,0,0,1,9.19044,5.81085,9.19044,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.145283129
LAFFEG02_clean,0.169000193,0.142200852,0.026799341,-39.11888,-37.23292,-38.1759,5.57015,3.78466,5.57015,12895,1.01925,1450.35,1124.74,1103.49,0,0,0,1,1450.35,0,649.908,0.0504,0.049448,0,0,0,649.908,0,0,0,0,1,5.57015,3.78466,5.57015,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,18,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0.14476086
WAYMIU_manual,0.232731728,0.205103676,0.027628052,-39.72824,-42.07444,-40.90134,7.8265,6.87459,7.0811,1409.8,0.98047,205.387,1456.85,1485.87,0,0,0,2,108.715,0,174.815,0.124,0.12647,0,0,0,86.5617,0,0,0,0,2,7.8265,6.87459,7.8265,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0.144114526
FALRIV_clean,0.150594037,0.122642421,0.027951616,-41.21889,-42.77999,-41.99944,5.935,4.51939,5.935,3213.32,1.06232,220.814,687.182,646.872,32.9673,102.596,96.5774,2,107.599,8,95.757,0.0298,0.0280519,1.28533,0.0004,0.000376536,50.1278,8,0,0,4.10425,2,5.935,4.51939,5.935,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143774969
BEXPAX_clean,0.453839749,0.426500948,0.027338801,-39.69292,-40.49293,-40.092925,6.17717,5.82599,6.17717,2187.42,0.749009,684.843,3130.82,4179.95,0,0,0,1,684.843,0,255.928,0.117,0.156206,0,0,0,255.928,0,3,0,0,1,6.17717,5.82599,6.17717,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.144176104
SAMVIO_clean,0.211259562,0.184525358,0.026734204,-37.29596,-39.05635,-38.176155,7.90991,7.05904,7.90991,3409.08,1.03687,489.139,1434.81,1383.79,0,0,0,2,247.673,0,469.09,0.1376,0.132707,0,0,0,250.908,0,0,0,0,2,7.90991,7.05904,7.90991,56,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.14452815
VAMZAN_clean,0.381385485,0.353835322,0.027550164,-40.20936,-41.66073,-40.935045,7.36496,5.36033,7.21945,19172.2,0.796012,4747.69,2476.34,3110.93,0,0,0,1,4747.69,0,3293.79,0.1718,0.215826,0,0,0,3293.79,0,0,0,0,1,7.36496,5.36033,7.36496,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,16,0,0,0.143812442
IYUCIQ_clean,0.293626865,0.267716996,0.02590987,-35.97375,-34.77959,-35.37667,10.39767,8.16754,10.39767,9301.92,0.918137,1705.29,1833.26,1996.72,0,0,0,1,1705.29,0,2308.74,0.2482,0.27033,0,0,0,2308.74,0,0,0,0,1,10.3977,8.16754,10.3977,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0.145091965
